"custom_product_code","artwork_numeric_id","source_file","source_line","image_type","image_column","image_reference","resolved_image_filename","resolved_image_path","exists","used_fallback","reason"
"SAF2026-186","186","cafe24-products-batch-004.csv","21","detail","이미지등록(상세)","186.jpg","186.jpg","public/images/artworks/186.jpg","Y","N","exact"
"SAF2026-186","186","cafe24-products-batch-004.csv","21","list","이미지등록(목록)","186.jpg","186.jpg","public/images/artworks/186.jpg","Y","N","exact"
"SAF2026-186","186","cafe24-products-batch-004.csv","21","tiny","이미지등록(작은목록)","186.jpg","186.jpg","public/images/artworks/186.jpg","Y","N","exact"
"SAF2026-186","186","cafe24-products-batch-004.csv","21","small","이미지등록(축소)","186.jpg","186.jpg","public/images/artworks/186.jpg","Y","N","exact"
"SAF2026-187","187","cafe24-products-batch-004.csv","22","detail","이미지등록(상세)","187.jpg","187.jpg","public/images/artworks/187.jpg","Y","N","exact"
"SAF2026-187","187","cafe24-products-batch-004.csv","22","list","이미지등록(목록)","187.jpg","187.jpg","public/images/artworks/187.jpg","Y","N","exact"
"SAF2026-187","187","cafe24-products-batch-004.csv","22","tiny","이미지등록(작은목록)","187.jpg","187.jpg","public/images/artworks/187.jpg","Y","N","exact"
"SAF2026-187","187","cafe24-products-batch-004.csv","22","small","이미지등록(축소)","187.jpg","187.jpg","public/images/artworks/187.jpg","Y","N","exact"
"SAF2026-188","188","cafe24-products-batch-004.csv","23","detail","이미지등록(상세)","188.jpg","188.jpg","public/images/artworks/188.jpg","Y","N","exact"
"SAF2026-188","188","cafe24-products-batch-004.csv","23","list","이미지등록(목록)","188.jpg","188.jpg","public/images/artworks/188.jpg","Y","N","exact"
"SAF2026-188","188","cafe24-products-batch-004.csv","23","tiny","이미지등록(작은목록)","188.jpg","188.jpg","public/images/artworks/188.jpg","Y","N","exact"
"SAF2026-188","188","cafe24-products-batch-004.csv","23","small","이미지등록(축소)","188.jpg","188.jpg","public/images/artworks/188.jpg","Y","N","exact"
"SAF2026-189","189","cafe24-products-batch-004.csv","24","detail","이미지등록(상세)","189.jpg","189.jpg","public/images/artworks/189.jpg","Y","N","exact"
"SAF2026-189","189","cafe24-products-batch-004.csv","24","list","이미지등록(목록)","189.jpg","189.jpg","public/images/artworks/189.jpg","Y","N","exact"
"SAF2026-189","189","cafe24-products-batch-004.csv","24","tiny","이미지등록(작은목록)","189.jpg","189.jpg","public/images/artworks/189.jpg","Y","N","exact"
"SAF2026-189","189","cafe24-products-batch-004.csv","24","small","이미지등록(축소)","189.jpg","189.jpg","public/images/artworks/189.jpg","Y","N","exact"
"SAF2026-190","190","cafe24-products-batch-004.csv","25","detail","이미지등록(상세)","190.jpg","190.jpg","public/images/artworks/190.jpg","Y","N","exact"
"SAF2026-190","190","cafe24-products-batch-004.csv","25","list","이미지등록(목록)","190.jpg","190.jpg","public/images/artworks/190.jpg","Y","N","exact"
"SAF2026-190","190","cafe24-products-batch-004.csv","25","tiny","이미지등록(작은목록)","190.jpg","190.jpg","public/images/artworks/190.jpg","Y","N","exact"
"SAF2026-190","190","cafe24-products-batch-004.csv","25","small","이미지등록(축소)","190.jpg","190.jpg","public/images/artworks/190.jpg","Y","N","exact"
"SAF2026-191","191","cafe24-products-batch-004.csv","26","detail","이미지등록(상세)","191.jpg","191.jpg","public/images/artworks/191.jpg","Y","N","exact"
"SAF2026-191","191","cafe24-products-batch-004.csv","26","list","이미지등록(목록)","191.jpg","191.jpg","public/images/artworks/191.jpg","Y","N","exact"
"SAF2026-191","191","cafe24-products-batch-004.csv","26","tiny","이미지등록(작은목록)","191.jpg","191.jpg","public/images/artworks/191.jpg","Y","N","exact"
"SAF2026-191","191","cafe24-products-batch-004.csv","26","small","이미지등록(축소)","191.jpg","191.jpg","public/images/artworks/191.jpg","Y","N","exact"
"SAF2026-192","192","cafe24-products-192-217.csv","2","detail","이미지등록(상세)","192.jpg","192.jpg","public/images/artworks/192.jpg","Y","N","exact"
"SAF2026-192","192","cafe24-products-192-217.csv","2","list","이미지등록(목록)","192.jpg","192.jpg","public/images/artworks/192.jpg","Y","N","exact"
"SAF2026-192","192","cafe24-products-192-217.csv","2","tiny","이미지등록(작은목록)","192.jpg","192.jpg","public/images/artworks/192.jpg","Y","N","exact"
"SAF2026-192","192","cafe24-products-192-217.csv","2","small","이미지등록(축소)","192.jpg","192.jpg","public/images/artworks/192.jpg","Y","N","exact"
"SAF2026-193","193","cafe24-products-192-217.csv","3","detail","이미지등록(상세)","193.jpg","193.jpg","public/images/artworks/193.jpg","Y","N","exact"
"SAF2026-193","193","cafe24-products-192-217.csv","3","list","이미지등록(목록)","193.jpg","193.jpg","public/images/artworks/193.jpg","Y","N","exact"
"SAF2026-193","193","cafe24-products-192-217.csv","3","tiny","이미지등록(작은목록)","193.jpg","193.jpg","public/images/artworks/193.jpg","Y","N","exact"
"SAF2026-193","193","cafe24-products-192-217.csv","3","small","이미지등록(축소)","193.jpg","193.jpg","public/images/artworks/193.jpg","Y","N","exact"
"SAF2026-194","194","cafe24-products-192-217.csv","4","detail","이미지등록(상세)","194.jpg","194.jpg","public/images/artworks/194.jpg","Y","N","exact"
"SAF2026-194","194","cafe24-products-192-217.csv","4","list","이미지등록(목록)","194.jpg","194.jpg","public/images/artworks/194.jpg","Y","N","exact"
"SAF2026-194","194","cafe24-products-192-217.csv","4","tiny","이미지등록(작은목록)","194.jpg","194.jpg","public/images/artworks/194.jpg","Y","N","exact"
"SAF2026-194","194","cafe24-products-192-217.csv","4","small","이미지등록(축소)","194.jpg","194.jpg","public/images/artworks/194.jpg","Y","N","exact"
"SAF2026-195","195","cafe24-products-192-217.csv","5","detail","이미지등록(상세)","195.jpg","195.jpg","public/images/artworks/195.jpg","Y","N","exact"
"SAF2026-195","195","cafe24-products-192-217.csv","5","list","이미지등록(목록)","195.jpg","195.jpg","public/images/artworks/195.jpg","Y","N","exact"
"SAF2026-195","195","cafe24-products-192-217.csv","5","tiny","이미지등록(작은목록)","195.jpg","195.jpg","public/images/artworks/195.jpg","Y","N","exact"
"SAF2026-195","195","cafe24-products-192-217.csv","5","small","이미지등록(축소)","195.jpg","195.jpg","public/images/artworks/195.jpg","Y","N","exact"
"SAF2026-196","196","cafe24-products-192-217.csv","6","detail","이미지등록(상세)","196.jpg","196.jpg","public/images/artworks/196.jpg","Y","N","exact"
"SAF2026-196","196","cafe24-products-192-217.csv","6","list","이미지등록(목록)","196.jpg","196.jpg","public/images/artworks/196.jpg","Y","N","exact"
"SAF2026-196","196","cafe24-products-192-217.csv","6","tiny","이미지등록(작은목록)","196.jpg","196.jpg","public/images/artworks/196.jpg","Y","N","exact"
"SAF2026-196","196","cafe24-products-192-217.csv","6","small","이미지등록(축소)","196.jpg","196.jpg","public/images/artworks/196.jpg","Y","N","exact"
"SAF2026-197","197","cafe24-products-192-217.csv","7","detail","이미지등록(상세)","197.png","197.png","public/images/artworks/197.png","Y","N","exact"
"SAF2026-197","197","cafe24-products-192-217.csv","7","list","이미지등록(목록)","197.png","197.png","public/images/artworks/197.png","Y","N","exact"
"SAF2026-197","197","cafe24-products-192-217.csv","7","tiny","이미지등록(작은목록)","197.png","197.png","public/images/artworks/197.png","Y","N","exact"
"SAF2026-197","197","cafe24-products-192-217.csv","7","small","이미지등록(축소)","197.png","197.png","public/images/artworks/197.png","Y","N","exact"
"SAF2026-198","198","cafe24-products-192-217.csv","8","detail","이미지등록(상세)","198.png","198.png","public/images/artworks/198.png","Y","N","exact"
"SAF2026-198","198","cafe24-products-192-217.csv","8","list","이미지등록(목록)","198.png","198.png","public/images/artworks/198.png","Y","N","exact"
"SAF2026-198","198","cafe24-products-192-217.csv","8","tiny","이미지등록(작은목록)","198.png","198.png","public/images/artworks/198.png","Y","N","exact"
"SAF2026-198","198","cafe24-products-192-217.csv","8","small","이미지등록(축소)","198.png","198.png","public/images/artworks/198.png","Y","N","exact"
"SAF2026-199","199","cafe24-products-192-217.csv","9","detail","이미지등록(상세)","199.png","199.png","public/images/artworks/199.png","Y","N","exact"
"SAF2026-199","199","cafe24-products-192-217.csv","9","list","이미지등록(목록)","199.png","199.png","public/images/artworks/199.png","Y","N","exact"
"SAF2026-199","199","cafe24-products-192-217.csv","9","tiny","이미지등록(작은목록)","199.png","199.png","public/images/artworks/199.png","Y","N","exact"
"SAF2026-199","199","cafe24-products-192-217.csv","9","small","이미지등록(축소)","199.png","199.png","public/images/artworks/199.png","Y","N","exact"
"SAF2026-200","200","cafe24-products-192-217.csv","10","detail","이미지등록(상세)","200.jpg","200.jpg","public/images/artworks/200.jpg","Y","N","exact"
"SAF2026-200","200","cafe24-products-192-217.csv","10","list","이미지등록(목록)","200.jpg","200.jpg","public/images/artworks/200.jpg","Y","N","exact"
"SAF2026-200","200","cafe24-products-192-217.csv","10","tiny","이미지등록(작은목록)","200.jpg","200.jpg","public/images/artworks/200.jpg","Y","N","exact"
"SAF2026-200","200","cafe24-products-192-217.csv","10","small","이미지등록(축소)","200.jpg","200.jpg","public/images/artworks/200.jpg","Y","N","exact"
"SAF2026-201","201","cafe24-products-192-217.csv","11","detail","이미지등록(상세)","201.jpg","201.jpg","public/images/artworks/201.jpg","Y","N","exact"
"SAF2026-201","201","cafe24-products-192-217.csv","11","list","이미지등록(목록)","201.jpg","201.jpg","public/images/artworks/201.jpg","Y","N","exact"
"SAF2026-201","201","cafe24-products-192-217.csv","11","tiny","이미지등록(작은목록)","201.jpg","201.jpg","public/images/artworks/201.jpg","Y","N","exact"
"SAF2026-201","201","cafe24-products-192-217.csv","11","small","이미지등록(축소)","201.jpg","201.jpg","public/images/artworks/201.jpg","Y","N","exact"
"SAF2026-202","202","cafe24-products-192-217.csv","12","detail","이미지등록(상세)","202.jpg","202.jpg","public/images/artworks/202.jpg","Y","N","exact"
"SAF2026-202","202","cafe24-products-192-217.csv","12","list","이미지등록(목록)","202.jpg","202.jpg","public/images/artworks/202.jpg","Y","N","exact"
"SAF2026-202","202","cafe24-products-192-217.csv","12","tiny","이미지등록(작은목록)","202.jpg","202.jpg","public/images/artworks/202.jpg","Y","N","exact"
"SAF2026-202","202","cafe24-products-192-217.csv","12","small","이미지등록(축소)","202.jpg","202.jpg","public/images/artworks/202.jpg","Y","N","exact"
"SAF2026-203","203","cafe24-products-192-217.csv","13","detail","이미지등록(상세)","203.jpg","203.jpg","public/images/artworks/203.jpg","Y","N","exact"
"SAF2026-203","203","cafe24-products-192-217.csv","13","list","이미지등록(목록)","203.jpg","203.jpg","public/images/artworks/203.jpg","Y","N","exact"
"SAF2026-203","203","cafe24-products-192-217.csv","13","tiny","이미지등록(작은목록)","203.jpg","203.jpg","public/images/artworks/203.jpg","Y","N","exact"
"SAF2026-203","203","cafe24-products-192-217.csv","13","small","이미지등록(축소)","203.jpg","203.jpg","public/images/artworks/203.jpg","Y","N","exact"
"SAF2026-204","204","cafe24-products-192-217.csv","14","detail","이미지등록(상세)","204.jpg","204.jpg","public/images/artworks/204.jpg","Y","N","exact"
"SAF2026-204","204","cafe24-products-192-217.csv","14","list","이미지등록(목록)","204.jpg","204.jpg","public/images/artworks/204.jpg","Y","N","exact"
"SAF2026-204","204","cafe24-products-192-217.csv","14","tiny","이미지등록(작은목록)","204.jpg","204.jpg","public/images/artworks/204.jpg","Y","N","exact"
"SAF2026-204","204","cafe24-products-192-217.csv","14","small","이미지등록(축소)","204.jpg","204.jpg","public/images/artworks/204.jpg","Y","N","exact"
"SAF2026-205","205","cafe24-products-192-217.csv","15","detail","이미지등록(상세)","205.jpg","205.jpg","public/images/artworks/205.jpg","Y","N","exact"
"SAF2026-205","205","cafe24-products-192-217.csv","15","list","이미지등록(목록)","205.jpg","205.jpg","public/images/artworks/205.jpg","Y","N","exact"
"SAF2026-205","205","cafe24-products-192-217.csv","15","tiny","이미지등록(작은목록)","205.jpg","205.jpg","public/images/artworks/205.jpg","Y","N","exact"
"SAF2026-205","205","cafe24-products-192-217.csv","15","small","이미지등록(축소)","205.jpg","205.jpg","public/images/artworks/205.jpg","Y","N","exact"
"SAF2026-206","206","cafe24-products-192-217.csv","16","detail","이미지등록(상세)","206.jpg","206.jpg","public/images/artworks/206.jpg","Y","N","exact"
"SAF2026-206","206","cafe24-products-192-217.csv","16","list","이미지등록(목록)","206.jpg","206.jpg","public/images/artworks/206.jpg","Y","N","exact"
"SAF2026-206","206","cafe24-products-192-217.csv","16","tiny","이미지등록(작은목록)","206.jpg","206.jpg","public/images/artworks/206.jpg","Y","N","exact"
"SAF2026-206","206","cafe24-products-192-217.csv","16","small","이미지등록(축소)","206.jpg","206.jpg","public/images/artworks/206.jpg","Y","N","exact"
"SAF2026-207","207","cafe24-products-192-217.csv","17","detail","이미지등록(상세)","207.jpg","207.jpg","public/images/artworks/207.jpg","Y","N","exact"
"SAF2026-207","207","cafe24-products-192-217.csv","17","list","이미지등록(목록)","207.jpg","207.jpg","public/images/artworks/207.jpg","Y","N","exact"
"SAF2026-207","207","cafe24-products-192-217.csv","17","tiny","이미지등록(작은목록)","207.jpg","207.jpg","public/images/artworks/207.jpg","Y","N","exact"
"SAF2026-207","207","cafe24-products-192-217.csv","17","small","이미지등록(축소)","207.jpg","207.jpg","public/images/artworks/207.jpg","Y","N","exact"
"SAF2026-208","208","cafe24-products-192-217.csv","18","detail","이미지등록(상세)","208.jpg","208.jpg","public/images/artworks/208.jpg","Y","N","exact"
"SAF2026-208","208","cafe24-products-192-217.csv","18","list","이미지등록(목록)","208.jpg","208.jpg","public/images/artworks/208.jpg","Y","N","exact"
"SAF2026-208","208","cafe24-products-192-217.csv","18","tiny","이미지등록(작은목록)","208.jpg","208.jpg","public/images/artworks/208.jpg","Y","N","exact"
"SAF2026-208","208","cafe24-products-192-217.csv","18","small","이미지등록(축소)","208.jpg","208.jpg","public/images/artworks/208.jpg","Y","N","exact"
"SAF2026-209","209","cafe24-products-192-217.csv","19","detail","이미지등록(상세)","209.jpg","209.jpg","public/images/artworks/209.jpg","Y","N","exact"
"SAF2026-209","209","cafe24-products-192-217.csv","19","list","이미지등록(목록)","209.jpg","209.jpg","public/images/artworks/209.jpg","Y","N","exact"
"SAF2026-209","209","cafe24-products-192-217.csv","19","tiny","이미지등록(작은목록)","209.jpg","209.jpg","public/images/artworks/209.jpg","Y","N","exact"
"SAF2026-209","209","cafe24-products-192-217.csv","19","small","이미지등록(축소)","209.jpg","209.jpg","public/images/artworks/209.jpg","Y","N","exact"
"SAF2026-210","210","cafe24-products-192-217.csv","20","detail","이미지등록(상세)","210.jpg","210.jpg","public/images/artworks/210.jpg","Y","N","exact"
"SAF2026-210","210","cafe24-products-192-217.csv","20","list","이미지등록(목록)","210.jpg","210.jpg","public/images/artworks/210.jpg","Y","N","exact"
"SAF2026-210","210","cafe24-products-192-217.csv","20","tiny","이미지등록(작은목록)","210.jpg","210.jpg","public/images/artworks/210.jpg","Y","N","exact"
"SAF2026-210","210","cafe24-products-192-217.csv","20","small","이미지등록(축소)","210.jpg","210.jpg","public/images/artworks/210.jpg","Y","N","exact"
"SAF2026-211","211","cafe24-products-192-217.csv","21","detail","이미지등록(상세)","211.jpg","211.jpg","public/images/artworks/211.jpg","Y","N","exact"
"SAF2026-211","211","cafe24-products-192-217.csv","21","list","이미지등록(목록)","211.jpg","211.jpg","public/images/artworks/211.jpg","Y","N","exact"
"SAF2026-211","211","cafe24-products-192-217.csv","21","tiny","이미지등록(작은목록)","211.jpg","211.jpg","public/images/artworks/211.jpg","Y","N","exact"
"SAF2026-211","211","cafe24-products-192-217.csv","21","small","이미지등록(축소)","211.jpg","211.jpg","public/images/artworks/211.jpg","Y","N","exact"
"SAF2026-212","212","cafe24-products-192-217.csv","22","detail","이미지등록(상세)","212.jpg","212.jpg","public/images/artworks/212.jpg","Y","N","exact"
"SAF2026-212","212","cafe24-products-192-217.csv","22","list","이미지등록(목록)","212.jpg","212.jpg","public/images/artworks/212.jpg","Y","N","exact"
"SAF2026-212","212","cafe24-products-192-217.csv","22","tiny","이미지등록(작은목록)","212.jpg","212.jpg","public/images/artworks/212.jpg","Y","N","exact"
"SAF2026-212","212","cafe24-products-192-217.csv","22","small","이미지등록(축소)","212.jpg","212.jpg","public/images/artworks/212.jpg","Y","N","exact"
"SAF2026-213","213","cafe24-products-192-217.csv","23","detail","이미지등록(상세)","213.jpg","213.jpg","public/images/artworks/213.jpg","Y","N","exact"
"SAF2026-213","213","cafe24-products-192-217.csv","23","list","이미지등록(목록)","213.jpg","213.jpg","public/images/artworks/213.jpg","Y","N","exact"
"SAF2026-213","213","cafe24-products-192-217.csv","23","tiny","이미지등록(작은목록)","213.jpg","213.jpg","public/images/artworks/213.jpg","Y","N","exact"
"SAF2026-213","213","cafe24-products-192-217.csv","23","small","이미지등록(축소)","213.jpg","213.jpg","public/images/artworks/213.jpg","Y","N","exact"
"SAF2026-214","214","cafe24-products-192-217.csv","24","detail","이미지등록(상세)","214.jpg","214.jpg","public/images/artworks/214.jpg","Y","N","exact"
"SAF2026-214","214","cafe24-products-192-217.csv","24","list","이미지등록(목록)","214.jpg","214.jpg","public/images/artworks/214.jpg","Y","N","exact"
"SAF2026-214","214","cafe24-products-192-217.csv","24","tiny","이미지등록(작은목록)","214.jpg","214.jpg","public/images/artworks/214.jpg","Y","N","exact"
"SAF2026-214","214","cafe24-products-192-217.csv","24","small","이미지등록(축소)","214.jpg","214.jpg","public/images/artworks/214.jpg","Y","N","exact"
"SAF2026-215","215","cafe24-products-192-217.csv","25","detail","이미지등록(상세)","215.jpg","215.jpg","public/images/artworks/215.jpg","Y","N","exact"
"SAF2026-215","215","cafe24-products-192-217.csv","25","list","이미지등록(목록)","215.jpg","215.jpg","public/images/artworks/215.jpg","Y","N","exact"
"SAF2026-215","215","cafe24-products-192-217.csv","25","tiny","이미지등록(작은목록)","215.jpg","215.jpg","public/images/artworks/215.jpg","Y","N","exact"
"SAF2026-215","215","cafe24-products-192-217.csv","25","small","이미지등록(축소)","215.jpg","215.jpg","public/images/artworks/215.jpg","Y","N","exact"
"SAF2026-216","216","cafe24-products-192-217.csv","26","detail","이미지등록(상세)","216.jpg","216.jpg","public/images/artworks/216.jpg","Y","N","exact"
"SAF2026-216","216","cafe24-products-192-217.csv","26","list","이미지등록(목록)","216.jpg","216.jpg","public/images/artworks/216.jpg","Y","N","exact"
"SAF2026-216","216","cafe24-products-192-217.csv","26","tiny","이미지등록(작은목록)","216.jpg","216.jpg","public/images/artworks/216.jpg","Y","N","exact"
"SAF2026-216","216","cafe24-products-192-217.csv","26","small","이미지등록(축소)","216.jpg","216.jpg","public/images/artworks/216.jpg","Y","N","exact"
"SAF2026-217","217","cafe24-products-192-217.csv","27","detail","이미지등록(상세)","217.jpg","217.jpg","public/images/artworks/217.jpg","Y","N","exact"
"SAF2026-217","217","cafe24-products-192-217.csv","27","list","이미지등록(목록)","217.jpg","217.jpg","public/images/artworks/217.jpg","Y","N","exact"
"SAF2026-217","217","cafe24-products-192-217.csv","27","tiny","이미지등록(작은목록)","217.jpg","217.jpg","public/images/artworks/217.jpg","Y","N","exact"
"SAF2026-217","217","cafe24-products-192-217.csv","27","small","이미지등록(축소)","217.jpg","217.jpg","public/images/artworks/217.jpg","Y","N","exact"
"SAF2026-218","218","cafe24-products-218-227.csv","2","detail","이미지등록(상세)","218.jpeg","218.jpeg","public/images/artworks/218.jpeg","Y","N","exact"
"SAF2026-218","218","cafe24-products-218-227.csv","2","list","이미지등록(목록)","218.jpeg","218.jpeg","public/images/artworks/218.jpeg","Y","N","exact"
"SAF2026-218","218","cafe24-products-218-227.csv","2","tiny","이미지등록(작은목록)","218.jpeg","218.jpeg","public/images/artworks/218.jpeg","Y","N","exact"
"SAF2026-218","218","cafe24-products-218-227.csv","2","small","이미지등록(축소)","218.jpeg","218.jpeg","public/images/artworks/218.jpeg","Y","N","exact"
"SAF2026-219","219","cafe24-products-218-227.csv","3","detail","이미지등록(상세)","219.jpeg","219.jpeg","public/images/artworks/219.jpeg","Y","N","exact"
"SAF2026-219","219","cafe24-products-218-227.csv","3","list","이미지등록(목록)","219.jpeg","219.jpeg","public/images/artworks/219.jpeg","Y","N","exact"
"SAF2026-219","219","cafe24-products-218-227.csv","3","tiny","이미지등록(작은목록)","219.jpeg","219.jpeg","public/images/artworks/219.jpeg","Y","N","exact"
"SAF2026-219","219","cafe24-products-218-227.csv","3","small","이미지등록(축소)","219.jpeg","219.jpeg","public/images/artworks/219.jpeg","Y","N","exact"
"SAF2026-220","220","cafe24-products-218-227.csv","4","detail","이미지등록(상세)","220.jpeg","220.jpeg","public/images/artworks/220.jpeg","Y","N","exact"
"SAF2026-220","220","cafe24-products-218-227.csv","4","list","이미지등록(목록)","220.jpeg","220.jpeg","public/images/artworks/220.jpeg","Y","N","exact"
"SAF2026-220","220","cafe24-products-218-227.csv","4","tiny","이미지등록(작은목록)","220.jpeg","220.jpeg","public/images/artworks/220.jpeg","Y","N","exact"
"SAF2026-220","220","cafe24-products-218-227.csv","4","small","이미지등록(축소)","220.jpeg","220.jpeg","public/images/artworks/220.jpeg","Y","N","exact"
"SAF2026-221","221","cafe24-products-218-227.csv","5","detail","이미지등록(상세)","221.jpeg","221.jpeg","public/images/artworks/221.jpeg","Y","N","exact"
"SAF2026-221","221","cafe24-products-218-227.csv","5","list","이미지등록(목록)","221.jpeg","221.jpeg","public/images/artworks/221.jpeg","Y","N","exact"
"SAF2026-221","221","cafe24-products-218-227.csv","5","tiny","이미지등록(작은목록)","221.jpeg","221.jpeg","public/images/artworks/221.jpeg","Y","N","exact"
"SAF2026-221","221","cafe24-products-218-227.csv","5","small","이미지등록(축소)","221.jpeg","221.jpeg","public/images/artworks/221.jpeg","Y","N","exact"
"SAF2026-222","222","cafe24-products-218-227.csv","6","detail","이미지등록(상세)","222.png","222.png","public/images/artworks/222.png","Y","N","exact"
"SAF2026-222","222","cafe24-products-218-227.csv","6","list","이미지등록(목록)","222.png","222.png","public/images/artworks/222.png","Y","N","exact"
"SAF2026-222","222","cafe24-products-218-227.csv","6","tiny","이미지등록(작은목록)","222.png","222.png","public/images/artworks/222.png","Y","N","exact"
"SAF2026-222","222","cafe24-products-218-227.csv","6","small","이미지등록(축소)","222.png","222.png","public/images/artworks/222.png","Y","N","exact"
"SAF2026-223","223","cafe24-products-218-227.csv","7","detail","이미지등록(상세)","223.png","223.png","public/images/artworks/223.png","Y","N","exact"
"SAF2026-223","223","cafe24-products-218-227.csv","7","list","이미지등록(목록)","223.png","223.png","public/images/artworks/223.png","Y","N","exact"
"SAF2026-223","223","cafe24-products-218-227.csv","7","tiny","이미지등록(작은목록)","223.png","223.png","public/images/artworks/223.png","Y","N","exact"
"SAF2026-223","223","cafe24-products-218-227.csv","7","small","이미지등록(축소)","223.png","223.png","public/images/artworks/223.png","Y","N","exact"
"SAF2026-224","224","cafe24-products-218-227.csv","8","detail","이미지등록(상세)","224.png","224.png","public/images/artworks/224.png","Y","N","exact"
"SAF2026-224","224","cafe24-products-218-227.csv","8","list","이미지등록(목록)","224.png","224.png","public/images/artworks/224.png","Y","N","exact"
"SAF2026-224","224","cafe24-products-218-227.csv","8","tiny","이미지등록(작은목록)","224.png","224.png","public/images/artworks/224.png","Y","N","exact"
"SAF2026-224","224","cafe24-products-218-227.csv","8","small","이미지등록(축소)","224.png","224.png","public/images/artworks/224.png","Y","N","exact"
"SAF2026-225","225","cafe24-products-218-227.csv","9","detail","이미지등록(상세)","225.png","225.png","public/images/artworks/225.png","Y","N","exact"
"SAF2026-225","225","cafe24-products-218-227.csv","9","list","이미지등록(목록)","225.png","225.png","public/images/artworks/225.png","Y","N","exact"
"SAF2026-225","225","cafe24-products-218-227.csv","9","tiny","이미지등록(작은목록)","225.png","225.png","public/images/artworks/225.png","Y","N","exact"
"SAF2026-225","225","cafe24-products-218-227.csv","9","small","이미지등록(축소)","225.png","225.png","public/images/artworks/225.png","Y","N","exact"
"SAF2026-226","226","cafe24-products-218-227.csv","10","detail","이미지등록(상세)","226.png","226.jpg","public/images/artworks/226.jpg","Y","Y","extension_fallback"
"SAF2026-226","226","cafe24-products-218-227.csv","10","list","이미지등록(목록)","226.png","226.jpg","public/images/artworks/226.jpg","Y","Y","extension_fallback"
"SAF2026-226","226","cafe24-products-218-227.csv","10","tiny","이미지등록(작은목록)","226.png","226.jpg","public/images/artworks/226.jpg","Y","Y","extension_fallback"
"SAF2026-226","226","cafe24-products-218-227.csv","10","small","이미지등록(축소)","226.png","226.jpg","public/images/artworks/226.jpg","Y","Y","extension_fallback"
"SAF2026-227","227","cafe24-products-218-227.csv","11","detail","이미지등록(상세)","227.jpeg","227.jpeg","public/images/artworks/227.jpeg","Y","N","exact"
"SAF2026-227","227","cafe24-products-218-227.csv","11","list","이미지등록(목록)","227.jpeg","227.jpeg","public/images/artworks/227.jpeg","Y","N","exact"
"SAF2026-227","227","cafe24-products-218-227.csv","11","tiny","이미지등록(작은목록)","227.jpeg","227.jpeg","public/images/artworks/227.jpeg","Y","N","exact"
"SAF2026-227","227","cafe24-products-218-227.csv","11","small","이미지등록(축소)","227.jpeg","227.jpeg","public/images/artworks/227.jpeg","Y","N","exact"
"SAF2026-228","228","cafe24-products-228-247.csv","2","detail","이미지등록(상세)","228.jpeg","228.jpeg","public/images/artworks/228.jpeg","Y","N","exact"
"SAF2026-228","228","cafe24-products-228-247.csv","2","list","이미지등록(목록)","228.jpeg","228.jpeg","public/images/artworks/228.jpeg","Y","N","exact"
"SAF2026-228","228","cafe24-products-228-247.csv","2","tiny","이미지등록(작은목록)","228.jpeg","228.jpeg","public/images/artworks/228.jpeg","Y","N","exact"
"SAF2026-228","228","cafe24-products-228-247.csv","2","small","이미지등록(축소)","228.jpeg","228.jpeg","public/images/artworks/228.jpeg","Y","N","exact"
"SAF2026-229","229","cafe24-products-228-247.csv","3","detail","이미지등록(상세)","229.jpeg","229.jpeg","public/images/artworks/229.jpeg","Y","N","exact"
"SAF2026-229","229","cafe24-products-228-247.csv","3","list","이미지등록(목록)","229.jpeg","229.jpeg","public/images/artworks/229.jpeg","Y","N","exact"
"SAF2026-229","229","cafe24-products-228-247.csv","3","tiny","이미지등록(작은목록)","229.jpeg","229.jpeg","public/images/artworks/229.jpeg","Y","N","exact"
"SAF2026-229","229","cafe24-products-228-247.csv","3","small","이미지등록(축소)","229.jpeg","229.jpeg","public/images/artworks/229.jpeg","Y","N","exact"
"SAF2026-230","230","cafe24-products-228-247.csv","4","detail","이미지등록(상세)","230.png","230.jpg","public/images/artworks/230.jpg","Y","Y","extension_fallback"
"SAF2026-230","230","cafe24-products-228-247.csv","4","list","이미지등록(목록)","230.png","230.jpg","public/images/artworks/230.jpg","Y","Y","extension_fallback"
"SAF2026-230","230","cafe24-products-228-247.csv","4","tiny","이미지등록(작은목록)","230.png","230.jpg","public/images/artworks/230.jpg","Y","Y","extension_fallback"
"SAF2026-230","230","cafe24-products-228-247.csv","4","small","이미지등록(축소)","230.png","230.jpg","public/images/artworks/230.jpg","Y","Y","extension_fallback"
"SAF2026-231","231","cafe24-products-228-247.csv","5","detail","이미지등록(상세)","231.png","231.jpg","public/images/artworks/231.jpg","Y","Y","extension_fallback"
"SAF2026-231","231","cafe24-products-228-247.csv","5","list","이미지등록(목록)","231.png","231.jpg","public/images/artworks/231.jpg","Y","Y","extension_fallback"
"SAF2026-231","231","cafe24-products-228-247.csv","5","tiny","이미지등록(작은목록)","231.png","231.jpg","public/images/artworks/231.jpg","Y","Y","extension_fallback"
"SAF2026-231","231","cafe24-products-228-247.csv","5","small","이미지등록(축소)","231.png","231.jpg","public/images/artworks/231.jpg","Y","Y","extension_fallback"
"SAF2026-232","232","cafe24-products-228-247.csv","6","detail","이미지등록(상세)","232.png","232.png","public/images/artworks/232.png","Y","N","exact"
